Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in timestamp,Duration,Uploaded Time,Video url
Professor Electric - Delusions of Grandeur (Full Album 2022),"Delusions of Grandeur (2022)
http://professorelectric.bandcamp.com/
https://www.facebook.com/ProfessorElectric/
https://www.instagram.com/professorelectric/
https://www.youtube.com/channel/UC_fQGpQ0Pn_b7GAOYojwgtA
https://open.spotify.com/artist/0kgF7rkrrIi1J6SS5HuXb5?si=bNyIXEi2S_e2loJqBUJv6Q
Hideous one-man band preaching hellfire and brimstone across the desert sand....
Professor Electric
Las Vegas, Nevada
====
1.
Dominion 00:00
2.
The Jester is Banging The Queen    01:20
3.
Vision Quest    04:56
4.
Sopwith  08:35
5.
Best Laid Plans    11:43
6.
It's Festering    14:53
7.
The Moral of The Story    17:49
8.
Public Transit    21:05
9.
Vagrant    24:21
10.
Of The Cruciform     27:47
11.
Harbinger     32:39
12.
Predictions    36:18
13.
Ticking Time Bomb    40:24
====
released July 15, 2022",https://i.ytimg.com/vi/nq2gzoITVWU/sddefault.jpg,666MrDoom,10426,382,34,2594,43:14,"43 Minutes, 14 Seconds",2022-07-21T01:00:24,https://www.youtube.com/watch?v=nq2gzoITVWU
Lady Beast - The Vultures Amulet (2020),"Band: Lady Beast
Album: The Vultures Amulet
Country: USA
Label: Reaper Metal Productions

Tracklist:

1. Metal Machine
2. Runes of Rust
3. The Gift
4. Sacrifice to the Unseen
5. Betrayer
6. The Champion
7. Transcend the Blade
8. The Vultures Amulet
9. Vow of the Valkyrie

Lineup:

Deborah Levine - Vocals
Andy Ramage – Guitars
Christopher “Twiz” Tritschler – Guitars
Greg Colaizzi – Bass
Adam Ramage – Drums


Facebook: https://www.facebook.com/ladybeastofficial/
Bandcamp: https://ladybeast.bandcamp.com/
Instagram: https://www.instagram.com/ladybeastofficial/
Contact: ladybeastmetal@gmail.com
More info: https://www.metal-archives.com/bands/Lady_Beast/3540353849
Labels: https://reapermetalproductions.com/



NWOTHM Full Albums will try to gather the best of Old School Heavy Metal albums by the bands of the new generation. If you like it, buy the album.

Facebook: https://www.facebook.com/nwothmfullalbums/
Instagram: https://www.instagram.com/nwothmfull/
Patreon: http://patreon.com/nwothmfull",https://i.ytimg.com/vi/rF26VrI_qpg/sddefault.jpg,NWOTHM Full Albums,20795,742,50,2451,40:51,"40 Minutes, 51 Seconds",2020-04-04T09:31:58,https://www.youtube.com/watch?v=rF26VrI_qpg
Lady Beast - Vicious Breed (2017),"Band: Lady Beast
Album: Vicious Breed
Country: USA
Label: Cruz del Sur Music

Tracklist:

1. Seal the Hex
2. The Way
3. Lone Hunter
4. Always with me
5. Get Out
6. Every Giant Shall Fall
7. Sky Graves
8. Vicious Breed
  
Lineup:

Deborah Levine – Vocals
Andy Ramage – Guitars
Chris Tritschler - Guitars
Greg Colaizzi - Bass
Adam Ramage– Drums

Recorded at +/- Studios in Pittsburgh by Jason Jouver.

Facebook: https://www.facebook.com/ladybeastofficial/
Bandcamp: https://ladybeast.bandcamp.com/
Website: https://ladybeastofficial.com/
Contact: ladybeastmetal@gmail.com
More info: https://www.metal-archives.com/bands/Lady_Beast/3540353849
Label: https://www.cruzdelsurmusic.com/



NWOTHM Full Albums will try to gather the best of Old School Heavy Metal albums by the bands of the new generation. We do not intend to cause harm to the bands and their music, only to advertise it. If any band or label don't want to be in our channel, just ask and we will take the video out.

If you like it, buy the album.",https://i.ytimg.com/vi/HuyMWPH1miM/sddefault.jpg,NWOTHM Full Albums,17286,533,31,2181,36:21,"36 Minutes, 21 Seconds",2018-06-08T19:31:20,https://www.youtube.com/watch?v=HuyMWPH1miM
Lady Beast - Lady Beast II (2015),"Band: Lady Beast
Album: Lady Beast II
Country: USA
Label: Infernö Records; Cobra Cabana Records

Tracklist:

1. Heavy Metal Destiny
2. We Are the Witches
3. Bind the Runes
4. Caged Fury
5. Heroes of Our Time
6. Frost Giant’s Daughter
7. Forest of the Impaled
8. Lose to Win
9. Banshee

Lineup:

Deborah Levine - Vocals
Steve Lauck - Guitar
Chris Tritschler - Guitar
Greg Colaizzi - Bass
Adam Ramage - Drums

Recorded during Spring/Summer 2014.
Recorded at +/- Studios.

Facebook: https://www.facebook.com/ladybeastofficial/
Bandcamp: http://ladybeast.bandcamp.com/
Website: https://ladybeastofficial.com/
More info: http://www.metal-archives.com/bands/Lady_Beast/
Labels: https://www.inferno-records.net/; https://cobracabanarecords.bandcamp.com/

NWOTHM Full Albums will try to gather the best of Old School Heavy Metal albums by the bands of the new generation. We do not intend to cause harm to the bands and their music, only to advertise it. If any band or label don't want to be in our channel, just ask and we will take the video out.

If you like it, buy the album.",https://i.ytimg.com/vi/GVrymVO4uHU/sddefault.jpg,NWOTHM Full Albums,18529,401,21,2198,36:38,"36 Minutes, 38 Seconds",2017-01-31T11:32:00,https://www.youtube.com/watch?v=GVrymVO4uHU
B̲l̲ue Ö̲y̲ster C̲u̲lt - Fi̲re of Un̲kn̲o̲wn Or̲i̲gin Full Album 1981,"You Can support My channel if you wish.... 

https://www.paypal.com/paypalme/ClassicRockYT",https://i.ytimg.com/vi/qy7u5AA21JQ/maxresdefault.jpg,Classic Rock,623481,9987,589,2363,39:23,"39 Minutes, 23 Seconds",2020-10-15T16:07:31,https://www.youtube.com/watch?v=qy7u5AA21JQ
Desert Druid and the Acid Caravan - Pain in the World (Danzig cover),"https://desertdruidandtheacidcaravan.bandcamp.com/track/pain-in-the-world
https://www.facebook.com/desertdruidofficial
Version of Danzig - Pain in the World that is part of Sabbra Cadabra Radio's ""I am a Americalatina Demon - Danzig Tribute"".
https://sabbracadabra.bandcamp.com/album/im-a-latinamerican-demon-a-tribute-to-danzig
Desert Druid and the Acid Caravan
Sorocaba, Brazil",https://i.ytimg.com/vi/vVfVpnf5KQQ/sddefault.jpg,666MrDoom,1734,74,2,436,7:16,"7 Minutes, 16 Seconds",2022-07-26T08:30:20,https://www.youtube.com/watch?v=vVfVpnf5KQQ
DEATH CULT 69 - Ritual Queen (EP 2022),"Ritual Queen (EP 2022)
https://jointhedeathcult.bandcamp.com
https://facebook.com/jointhedeathcult
https://instagram.com/jointhedeathcult
https://www.youtube.com/DEATHCULT69
https://open.spotify.com/artist/6E7qFQGzJ7YskifkHrN1CP?si=S82Qd_3rQAia0ujK4wh-pg
''Embrace the end and see the light!''
DEATH CULT 69 / Berlin, Germany
====
1.
Ritual Queen 00:00
2.
Fire (The Crazy World of Arthur Brown cover)    03:54
====
released July 22, 2022

""Ritual Queen"" written & performed by DEATH CULT 69:
Konstantin Michaely: clean vocals, guitar, bass, organ
Luc Lacroix: drums

""Fire"" written by Arthur Brown, Vincent Crane, Mike Finesilver & Peter Ker, performed by DEATH CULT 69

Additional clean vocals on ""Fire"" by Stacy Taylor (SARFF)
Additional guttural vocals on ""Fire"" by Jan Oberg (EARTH SHIP / GRIN / SLOWSHINE)

Recorded & produced by Jan Oberg at Hidden Planet Studio Berlin

Cover Art: Gaburrr
Logo & layout: KOLLAPS (he)artwork",https://i.ytimg.com/vi/SWiqclTzOrU/sddefault.jpg,666MrDoom,2232,91,8,478,7:58,"7 Minutes, 58 Seconds",2022-07-26T11:30:07,https://www.youtube.com/watch?v=SWiqclTzOrU
Vieux Farka Touré et Khruangbin - Savanne (Official Visualizer),"“Savanne” by Vieux Farka Touré et Khruangbin from their album ‘Ali’, out now on Dead Oceans, in association with Night Time Stories, Ltd.
Stream/Buy ‘Ali’: https://deadoc.co/ali-album

https://www.khruangbin.com/
https://www.instagram.com/khruangbin/
https://www.twitter.com/khruangbin/
https://www.facebook.com/khruangbin/

https://www.vieuxfarkatoure.com/
https://www.instagram.com/vieuxfarkatoure/
https://www.twitter.com/vieuxfarkatoure/
https://www.facebook.com/vieuxfarkatoure/

Lyrics: 
J’ai quitté mon pays et ma Louisiane
Mais dans d’autres pays, adieu Savanne
J’ai trouvé le métro n’est pas un petit boulot Mais je suis, je suis un nègre
J’ai quitté un ami et ma Louisiane
Mais dans d’autres pays, adieu Savanne.

C’est comme un jour un sage à dit: 
Au lieu de nous donner des bombes, 
Donnez-nous des motos-pompes pour trouver la vie heureuse et avoir une vie de sagesse
Un grand hommage à feu Ali Farka Touré, merci

-

Credits:

Animation by Nick Scott

Vieux Farka Touré et Khruangbin - Savanne (Visualizer) 
#VieuxFarkaToure #Khruangbin #Ali",https://i.ytimg.com/vi/UpTWs5H4DdE/maxresdefault.jpg,KhruangbinVEVO,309080,5694,209,316,5:16,"5 Minutes, 16 Seconds",2022-07-27T14:00:10,https://www.youtube.com/watch?v=UpTWs5H4DdE
"Creep Creep Janga - Loose, Stoned, Drunk, Rock n' Roll (Full Album 2022)","Loose, Stoned, Drunk, Rock n' Roll (2022)
https://creepcreepjanga.bandcamp.com/
https://www.facebook.com/creepdeepdycreep/?ref=aymt_homepage_panel
https://www.instagram.com/creep_creep_janga/?hl=en
Creep Creep Janga
Eugene, Oregon
====
1.
Behemoth 00:00
2.
Cascade    17:12
3.
Detroit    23:44
4.
Broken Dust/ drone for a brother/ Shapeless Horror   26:35
====
''Our full length album recorded at Track Town Records and Wrong Way Studios. Engineering done by Fernando Bispo, overdubs and mixing by Rob Wrong, mastering done by Matt Mulchany. Enjoy this album hopefully in an altered state.''
====
released July 11, 2022",https://i.ytimg.com/vi/IZ7IrwyBq3Q/sddefault.jpg,666MrDoom,3625,146,7,2602,43:22,"43 Minutes, 22 Seconds",2022-07-27T14:00:10,https://www.youtube.com/watch?v=IZ7IrwyBq3Q
Weedian - Trip To Portugal (2022) [Compilation],"Tracklist:
00:00:00 - The Black Wizards - Outlaws
00:06:22 - Sun Mammuth - Evocation I
00:11:56 - Sulfur Giant - Beyond the Hollow Mountain
00:16:41 - Astrodome - Into the Deepest Space
00:33:27 - Madmess - Rebirth
00:40:47 - Solar Corona - The Shuttle
00:44:30 - Massive Stone - Black Dwarf
00:49:24 - Jesus The Snake - Duna
00:59:00 - Misleading - Bitter Hit Blues
01:07:18 - Desert'Smoke - Darvaz
01:14:49 - Stones of Babylon - Pazuzu
01:22:51 - ORANGOTANGO - Alba
01:35:11 - Earth Drive - Science Of Pranayama
01:40:13 - Travo - Land Soon
01:47:26 - ShiMa - Iguana
01:56:24 - Heavy Cross of Flowers - Dogma
02:01:33 - Vircator - Bootstrap Paradox
02:05:51 - SHC - Summoning Up Philip
02:14:14 - Son of Cain - Born to Fall
02:17:43 - Soul of Anubis - Shade of Oblivion
02:23:28 - Asimov - Beyond Sunset
02:32:26 - Greengo - Heavyman
02:37:04 - It Was The Elf - Black Caravan
02:43:25 - Moloch - Polisuper
02:49:18 - Cosmic Mass - Running Low
02:53:22 - Three of Me - Killswitch
02:56:49 - Dawnrider - Reaching Glory
03:03:30 - Lord Of Confusion - Howling Void

Notes by Weedian:
""I’d like to thank all of the bands and labels involved in this compilation for making yet another killer Weedian trip. Thank you everyone! Small Stone Records, Lovers & Lollypops, Kozmik Artifactz...""

Credits:
Artwork by:  www.instagram.com/steven_yoyada/
All tracks procured by permission of the bands and/or their record labels.

Bandcamp: https://weedian420.bandcamp.com/album/trip-to-portugal
Patreon: https://www.patreon.com/weedian

Take care my fellow travelers,
Morphy. 

[Support the cause via coffee: https://ko-fi.com/morpheusleep ✌️]",https://i.ytimg.com/vi/UcIXgqp387E/maxresdefault.jpg,Morphy,16258,534,22,11492,3:11:32,"3 Hours, 11 Minutes, 32 Seconds",2022-07-31T11:26:38,https://www.youtube.com/watch?v=UcIXgqp387E
Orchid: Sign of The Witch EP,"Sign of The Witch 2015 Nuclear Blast Records
Stoner Doom Metal / San Francisco, California

I. Helicopters 00:00
II. John The Tiger 04:05
III. Sign of The Witch 08:58
IV. Strange Winds 13:20

Capricorn: https://youtu.be/W7pU5xKCsuQ
Through The Devil's Doorway EP: https://youtu.be/O2kPcSouoEo
Heretic EP: https://youtu.be/B459mr3JNpQ
The Mouths of Madness: https://youtu.be/MKCTG0_m9A4

🕈 🕈 🕈

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/FbEuPQJbrxs/maxresdefault.jpg,† HOLY PARISH OF DOOM †,2424,144,7,1127,18:47,"18 Minutes, 47 Seconds",2022-07-31T13:55:34,https://www.youtube.com/watch?v=FbEuPQJbrxs
Orchid: Through The Devil's Doorway EP,"Through The Devil's Doorway EP
Stoner Doom Metal / San Francisco, CA
https://orchid.bandcamp.com/album/through-the-devils-doorway

I. Into The Sun 00:00
II. Eastern Woman 03:25
III. Son of Misery 07:47
IV. No One Makes a Sound 10:01

Into The Sun

Journey a thousand years deep in my mind
Transcending space to the dawn of all time
Dark shining backs break across desert sands
Nephilim’s children of Eve marching
Into the sun

Pyramids reaching up into the sky
God Marduk Ra lies in wait for the sign
Shadows move over, tell coming of one
On knees awaiting, our eyes turned up
Into the sun

Father of Adam shall come for his claim
Bringer of life and the giver of pain
Soon is upon us the day we are one
Children of false gods shall drive them back
Into the sun

Eastern Woman

Well she made me sit down with the doctor
To try to make sense of my mind
She never knew all the sense that the doctor would find
And I cried as I finally left her
And married a Dutch woman’s child
Tried as I might couldn’t live with the ways of the wild

Got myself an Eastern woman
Fires burning deep inside
Got myself an Eastern woman’s eye

So I read the Armenian’s letter
Said she came close to the end
I headed south never knowing what was to begin
And I know that I never can leave her
She found her way to my soul
Handed my heart to that girl of the night at the door

Son of Misery

Dark ships move onto the shore
Through the devil’s doorway
Pale men set upon this land
No mercy in their veins
Poison seeps unto the earth
Like some rain of hate

Call him man of God
Call him the son of misery
Call him lies and murder
Call him the son of misery

No One makes a Sound

Eagles of destruction they are rising
Father can you hear your sons are dying
Screaming faces make no sound
Safely seen from off the ground
Fires in the crescent moon keep burning

And they ain’t gonna listen
Until no one makes a sound

Iron tigers rolling through the darkness
Crushing hopes and dreams under their cold, relentless wheels
Screaming faces make no sound
Safely seen from off the ground
Fires in the crescent moon keep burning

And they ain’t gonna listen
Until no one makes a sound

TV eye is always watching
Tells us what to feel
Another world their little lives seem anything but real
TV man says it’s ok, don’t worry ‘bout a thing
TV eye is always watching
You don’t have to think

And they ain’t gonna listen
Until no one makes a sound

✠ ✠ ✠

Capricorn: https://youtu.be/W7pU5xKCsuQ
The Mouths of Madness: https://youtu.be/MKCTG0_m9A4
Heretic EP: https://youtu.be/B459mr3JNpQ
Sign of The Witch EP: https://youtu.be/FbEuPQJbrxs

✠ ✠ ✠

ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ",https://i.ytimg.com/vi/O2kPcSouoEo/sddefault.jpg,† HOLY PARISH OF DOOM †,9741,285,21,958,15:58,"15 Minutes, 58 Seconds",2018-12-01T01:13:50,https://www.youtube.com/watch?v=O2kPcSouoEo
Orchid: Capricorn,"Capricorn 2011 The Church Within Records
Stoner Doom Metal (San Francisco, CA)
https://orchid.bandcamp.com/album/capricorn
Through The Devil's Doorway EP: https://youtu.be/O2kPcSouoEo
The Mouths of Madness: https://youtu.be/MKCTG0_m9A4

I. Eyes Behind The Wall 00:00
II. Capricorn 07:14
III. Black Funeral 11:55
IV. Masters of it All 18:23
V. Down into The Earth 25:00
VI. He Who Walks Alone 31:25
VII. Cosmonaut of Three 38:14
VIII. Electric Father 43:58
IX. Albatross 51:19

☩ ☩ ☩

Capricorn

It’s the nature of existence, the circling of time
A man within his castle sings the songs within his mind
A thousand winking magic stars
A thousand tales to tell
Commanding them with quickness
Sits the wizard in his shell

You move these feelings from the mind into the soul
You guide the madness from the blind
Oh Capricorn

The meeting of the madness
Machines reflecting love
Spiraling in colors down from something held above
The memories of children lost
Their kings they froze in stone
These fools of re-connection try
To sit upon their throne

You move these feelings from the heart into the soul
You guide the madness from the blind
Oh Capricorn 

☩ ☩ ☩

Black Funeral

Sitting on borrowed time, yes it’s true
Man in the highest chair says you’re through
Clock on the wall ticks screaming in your mind
Devils stand waiting, laughing, you’ve arrived

Slipping into the grey, stealing your breath away
Hourglass out of sand, feeling the cold dark hand
Black funeral

Feeling your body fading from your mind
Falling in darkness leaving your life behind
Now is the time you answer for your ways
Living eternal darkness for all days

Slipping into the grey, stealing your breath away
Hourglass out of sand, feeling the cold dark hand
Black funeral

As your last breath slips into the future
Is it true?
What they said about the prophecies pretending
That they knew
Your energy is slowly slipping
Hands are gripping round your eyes
Who knows where you’ll go when you are ending
Ending all your time
Black funeral

☩ ☩ ☩

Cosmonaut of Three

I fall through space and time
Motion I cannot slow
Astral projection through worlds that I have not known
Facing my true self at last I’m locked in my mind
Drowning in visions released in circular time

My eyes wide open, for the first time
The light is falling through the trees
The faces smile at me, colors surround
I am the cosmonaut of three

Three is the number who have chosen this night
To step through the doorway
Embracing portals of sight
We cannot know where this strange journey will end
Ingesting cybin our bodies slowly transcend

Twisting and turning
Night turns to day
Facing my true self once again
I am the jury
Judgment to hang
Riding the darkness to the end

My eyes wide open, for the first time
The light is falling through the trees
The faces smile at me, colors surround
I am the cosmonaut of three

☩ ☩ ☩

Electric Father

No one knows what lies within your brain
Son of greed, construct of worlds of insane
Wires vibrate heartless thoughts that tell you what to do
Watching every moment of the game

It seems those who pray to you are sightless
It seems those who worship you see nothing of your plan

Electric Father
Watching from the sky
Floating in the silence as our freedom slowly dies
Electric Father
Cold collecting eye
Will you still be watching when we’re through?
Watching when there’s nothing left to do

High above your sleepless shadow turns
Synthetic super nova’s fires burn
Secret lives of twisted men
Who tell you what to do
Child of paranoia slowly learns

It seems those who pray to you are sightless
It seems those who worship you see nothing of your plan

Electric Father
Watching from the sky
Floating in the silence as our freedom slowly dies
Electric Father
Cold collecting eye
Will you still be watching when we’re through?
Watching when there’s nothing left to do

You watch with super sonic sight
Your eyes see everywhere
There are no secrets in our lives
Cannot escape your stare
Collecting, detecting
No love within your heart
The bastard son of paranoia
The watcher in the dark

Father
Hears my words
Spinning and counting
Watch everything that I do

Father
Hears my words
Silently listening
Waiting to tell about you 

🕈 🕈 🕈

**ꜱʜᴏᴜʟᴅ ᴄᴏᴘʏʀɪɢʜᴛ ʜᴏʟᴅᴇʀ ɴᴏᴛ ᴡᴀɴᴛ ꜰᴀɴ ᴘʀᴏᴍᴏᴛɪᴏɴ, ᴘʟᴇᴀꜱᴇ ᴅʀᴏᴘ ᴀ ʟɪɴᴇ ᴀɴᴅ ᴍᴀᴛᴇʀɪᴀʟ ꜱʜᴀʟʟ ʙᴇ ᴅᴇʟᴇᴛᴇᴅ. ᴛʜɪꜱ ɪꜱ ᴀ ɴᴏɴ-ᴍᴏɴᴇᴛɪᴢᴇᴅ ᴄʜᴀɴɴᴇʟ ꜱᴏ ɪ'ᴍ ɴᴏᴛ ᴍᴀᴋɪɴɢ ᴍᴏɴᴇʏ ꜰʀᴏᴍ ᴜᴘʟᴏᴀᴅᴇᴅ ᴍᴀᴛᴇʀɪᴀʟꜱ. ᴛʜᴀɴᴋꜱ**",https://i.ytimg.com/vi/W7pU5xKCsuQ/sddefault.jpg,† HOLY PARISH OF DOOM †,3246,131,6,3436,57:16,"57 Minutes, 16 Seconds",2018-11-04T14:32:26,https://www.youtube.com/watch?v=W7pU5xKCsuQ
